node_from,node_to,n,mean_pred,sd_pred,p_value
Euphorbia_balsamifera_m,Urelliosoma_guimari,84,0.986522037150926,0.03306386158896845,6.552092257834744e-65
Euphorbia_lamarckii,Amegilla_quadrifasciata,11,0.8601731371732182,0.02713910386711698,2.4432540601093688e-5
Euphorbia_lamarckii,Anthophora_alluaudi,8,0.8690495012951193,0.043268857295637404,0.0027528979220673047
Euphorbia_lamarckii,Anthophora_orotavae,6,0.8479369743663688,0.01913650989613771,0.0016695941963691717
Euphorbia_lamarckii,Chrysomya_albiceps,13,0.9449592339845034,0.04776477129530037,1.3423855621612558e-7
Euphorbia_lamarckii,Lasioglossum_viride,40,0.8877902807091467,0.04776554540369026,3.0537568025441715e-14
Euphorbia_lamarckii,Myopites_nigrescens,9,0.9434211313216905,0.026013743796957263,1.8025603494057052e-7
Euphorbia_lamarckii,Platypalpus_sp,7,0.8450424214070656,0.03406464657049919,0.012851647655307838
Euphorbia_lamarckii,Scenopinus_sp,8,0.8433625981276415,0.026699511321070627,0.002502956637897716
Euphorbia_lamarckii,Syritta_pipiens,6,0.8168650524958868,0.0159665899340844,0.04899525369606773
Euphorbia_lamarckii,Themnothorax_hesperius,36,0.9150617232543748,0.056219206160897275,3.036863026159154e-14
Euphorbia_lamarckii,Thysanoptera_sp_2,102,0.9530402319923209,0.05606640285439916,8.436241020912907e-49
Euphorbia_lamarckii,Thysanoptera_sp_7,12,0.9586421640142623,0.0337163238919264,4.739303633471528e-9
Euphorbia_lamarckii,Urelliosoma_guimari,6,0.8514059716671966,0.029318128659164253,0.007752903337752897
Euphorbia_regis_jubae,Amegilla_quadrifasciata,18,0.8879020835968144,0.0534635300628746,2.2365523317070555e-6
Euphorbia_regis_jubae,Anthophora_orotavae,6,0.8698678213339173,0.050240921189346255,0.01911789269250816
Euphorbia_regis_jubae,Apis_mellifera,15,0.914910216627629,0.05565226387649356,1.3756572154341926e-6
Euphorbia_regis_jubae,Attagenus_wollastoni,6,0.9096902850299815,0.036393763271068746,7.168450520882066e-4
Euphorbia_regis_jubae,Lasioglossum_loetum,26,0.9587051619906823,0.04271538277511597,2.4182630732548504e-16
Euphorbia_regis_jubae,Plagiolepis_sp_2,36,0.8733883342116933,0.043488193358933974,6.114746875951679e-12
Euphorbia_regis_jubae,Thysanoptera_sp_1,78,0.9908224423999695,0.026502451353868507,2.598314881844329e-68
Euphorbia_regis_jubae,Thysanoptera_sp_2,71,0.9434744955279747,0.06017696363739534,8.926270008121077e-31
Euphorbia_regis_jubae,Thysanoptera_sp_3,16,0.8863025764638978,0.043403511386665226,9.251033081546018e-7
Fagonia_albiflora,Apis_mellifera,47,0.9685027352707453,0.04359175401441394,1.6653222033747337e-29
Fagonia_albiflora,Aulacoderus_canariensis,6,0.9597631487505037,0.03596281345278613,1.1384041456483637e-4
Fagonia_albiflora,Bracon_sp,8,0.9699451708750773,0.03585604948488294,3.013608366577846e-6
Fagonia_albiflora,Chetogena_acuminata,5,0.8430015433133984,0.03321916291179772,0.04436001495872282
Fagonia_albiflora,Chrysomya_albiceps,34,0.9248717642994694,0.05280435024331672,2.99258321277148e-15
Fagonia_albiflora,Dasytes_subaenescens,8,0.9324296633954833,0.04723282929940617,9.638772175735885e-5
Fagonia_albiflora,Eristalinus_aeneus,8,0.9474329351367052,0.04662275223625764,4.441707918668833e-5
Fagonia_albiflora,Estheria_simonyi,15,0.9372656375667867,0.05003927858866894,4.3903538791102196e-8
Fagonia_albiflora,Eumerus_latitarsis,6,0.9148258739607532,0.04573599593777236,0.0016528462998229886
Fagonia_albiflora,Leptochilus_cruentatus,8,0.9093845335995802,0.05435679236748204,7.41638964480143e-4
Fagonia_albiflora,Leptochilus_eatoni,14,0.944221051400888,0.02744947470626932,4.718619820920437e-11
Fagonia_albiflora,Malthinus_mutabilis,12,0.8894700961885111,0.034191320423474066,1.9542028543708897e-6
Fagonia_albiflora,Meligethes_canariensis,11,0.9509309582978277,0.03633172885704853,7.888539900668099e-8
Fagonia_albiflora,Musca_domestica,69,0.9642133203064981,0.04950740545940991,1.2872586932727615e-38
Fagonia_albiflora,Phthiria_simonyi,21,0.9547977133399925,0.03953872860010811,8.498607895205455e-14
Fagonia_albiflora,Plagiolepis_sp_2,70,0.948106132107866,0.060925447379476694,7.379073085151882e-31
Fagonia_albiflora,Pteromalus_sp_4,13,0.9656679833864781,0.010444814806860863,5.392913191878969e-16
Fagonia_albiflora,Sciaridae_sp,12,0.9391273082581514,0.05993070831420823,6.216166324100776e-6
Fagonia_albiflora,Syritta_pipiens,19,0.9427541766198216,0.030250441959132165,5.92662267247484e-14
Fagonia_albiflora,Themnothorax_hesperius,26,0.9331478544530764,0.06599895166568234,1.8062574475273676e-10
Fagonia_albiflora,Thomisus_cf_onustus,16,0.9617899762361024,0.04603187149980423,4.82787230297863e-10
Fagonia_albiflora,Thysanoptera_sp_1,145,0.9893681269098097,0.026467803130162896,8.87309361523516e-126
Fagonia_albiflora,Thysanoptera_sp_7,10,0.9813074395769397,0.03254817805748798,2.7737180388207197e-8
Frankenia_laevis,Anaspis_proteus,32,0.9095250652730669,0.04783322270481684,4.77307280990257e-14
Frankenia_laevis,Chrysomya_albiceps,10,0.9161100293781826,0.05190624118687348,5.831976638298188e-5
Frankenia_laevis,Lasioglossum_viride,10,0.8384335822958883,0.031925267915481746,0.004172655847210114
Frankenia_laevis,Myopites_nigrescens,17,0.9103498714429844,0.04860910356133427,6.838049119621521e-8
Frankenia_laevis,Plagiolepis_schmitzii,7,0.9998355536338602,7.037271526372195e-5,3.753175153202494e-22
Frankenia_laevis,Thysanoptera_sp_1,69,0.9644685282775791,0.04809170849098846,1.897319444422926e-39
Frankenia_laevis,Thysanoptera_sp_2,59,0.9460254595596578,0.05553261909618683,6.362356044651017e-28
Helianthemum_canariensis,Anaspis_proteus,17,0.9194710467135849,0.053098192163772366,7.722567787173034e-8
Helianthemum_canariensis,Chrysomya_albiceps,19,0.9054792852266799,0.0637849207799803,1.0460104719511625e-6
Helianthemum_canariensis,Myopites_nigrescens,9,0.8706299752388215,0.04780803889611284,0.002190875290075688
Helianthemum_canariensis,Plagiolepis_schmitzii,20,0.999596399413873,0.0016929207240439716,4.854580042218517e-41
Helianthemum_canariensis,Sciaridae_sp,7,0.9056678584411312,0.04843923646531688,0.001181227676434289
Kickxia_heterophylla,Anaspis_proteus,5,0.8722477493963666,0.03197798686075682,0.0072212447101710365
Kickxia_heterophylla,Plagiolepis_schmitzii,7,0.9914674440951692,0.015495681015360313,5.449055129556598e-8
Kickxia_heterophylla,Sciaridae_sp,5,0.9447029906510254,0.039428945570007534,0.0012015639687229288
Kickxia_heterophylla,Thysanoptera_sp_1,23,0.9898961420882492,0.008865387754984121,5.319845825174528e-31
Kickxia_scoparia,Anaspis_proteus,16,0.8838043930898483,0.06682440270400564,1.5342003860100383e-4
Kickxia_scoparia,Chrysomya_albiceps,11,0.8680516816752832,0.03421268822030715,6.100947194998764e-5
Kickxia_scoparia,Thysanoptera_sp_1,66,0.9841878079168513,0.03527593097567928,4.256419730460825e-49
Launaea_arborescens,Attalus_olivensis,5,0.9129534543054701,0.050996130712695806,0.007745950200767409
Launaea_arborescens,Plagiolepis_schmitzii,18,0.9982873149587109,0.002868153811927848,6.221122219101653e-33
Launaea_arborescens,Thysanoptera_sp_1,185,0.9831369928516256,0.03255258312460741,1.9396248579148048e-141
Launaea_arborescens,Thysanoptera_sp_7,8,0.9002995915369059,0.05286844800539413,0.0010460496134395848
Lavendula_buchii,Anaspis_proteus,13,0.9063084204660161,0.06061648534290429,3.812456447644459e-5
Lavendula_buchii,Plagiolepis_sp_2,5,0.9213702933539717,0.06464936634402049,0.013718858615526124
Lavendula_buchii,Thysanoptera_sp_1,21,0.9482616398667746,0.059338739569655144,3.1012747662322203e-10
Lavendula_buchii,Thysanoptera_sp_7,5,0.9160015458808614,0.07897163481611146,0.03037018558530854
Lavendula_minutolii,Anaspis_proteus,6,0.8581177942565774,0.03688378591100219,0.011884070232426283
Lavendula_minutolii,Camponotus_feae,22,0.9999974529765401,8.742648536779308e-6,2.995823891450605e-93
Lavendula_minutolii,Thysanoptera_sp_1,33,0.9835187971431321,0.01529873761780747,2.2806243347580206e-36
Lavendula_minutolii,Thysanoptera_sp_2,7,0.8974775301947833,0.06293806108527192,0.0063738233870523926
Lavendula_multifida,Thysanoptera_sp_1,24,0.9430275097834614,0.04715071037392992,2.781515308947596e-13
Lavendula_multifida,Thysanoptera_sp_2,10,0.935448917150978,0.058331233650051,4.359625887487439e-5
