"k","lambda","original_links","predicted_values","node_to","node_from","removed"
2,0.05,0,NA,"Plecia_sp.","Palicourea_rigida",0
2,0.05,0,NA,"Pteromalidae_sp._1","Palicourea_rigida",0
2,0.05,0,NA,"Sciara_sp.","Palicourea_rigida",0
2,0.05,0,NA,"Trichodes_sp.","Palicourea_rigida",0
2,0.05,0,NA,"Hesperiinae_sp.","Palicourea_rigida",0
2,0.05,0,NA,"Augochloropsis_sp._3","Palicourea_rigida",0
2,0.05,0,NA,"Toxophorinae_sp._2","Palicourea_rigida",0
2,0.05,0,NA,"Aellopos_sp.","Palicourea_rigida",0
2,0.05,0,NA,"Papilionidae_sp.","Palicourea_rigida",0
2,0.05,0,NA,"Protomydas_sp.","Palicourea_rigida",0
2,0.05,0,NA,"Apis_mellifera","Richterago_arenaria",0
2,0.05,0,NA,"Augochloropsis_sp._1","Richterago_arenaria",0
2,0.05,0,NA,"Bombus_pauloensis","Richterago_arenaria",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._2","Richterago_arenaria",0
2,0.05,0,NA,"Pseudagapostemon_sp._1","Richterago_arenaria",0
2,0.05,0,NA,"Satyrinae_sp.","Richterago_arenaria",0
2,0.05,0,NA,"Tetrapedia_sp._2","Richterago_arenaria",0
2,0.05,0,NA,"Xylocopa_sp._2","Richterago_arenaria",0
2,0.05,1,NA,"Dialictus_(Chloralictus)_sp._1","Richterago_arenaria",0
2,0.05,0,NA,"Tapinotaspidini_sp._1","Richterago_arenaria",0
2,0.05,0,NA,"Chlorostilbon_lucidus","Richterago_arenaria",0
2,0.05,0,NA,"Anthidini_sp.","Richterago_arenaria",0
2,0.05,0,NA,"Centris_(Hemisielaa)_tarsata","Richterago_arenaria",0
2,0.05,0,NA,"Ceratina_(Crewella)_sp._2","Richterago_arenaria",0
2,0.05,0,NA,"Chilicola_(Prosopoides)_sp.","Richterago_arenaria",0
2,0.05,0,NA,"Coelioxys_sp.","Richterago_arenaria",0
2,0.05,0,NA,"Diptera_sp._2","Richterago_arenaria",0
2,0.05,0,NA,"Megachile_cf_(Dactylomegachile)_sp.","Richterago_arenaria",0
2,0.05,0,NA,"Megachile_sp.","Richterago_arenaria",0
2,0.05,0,NA,"Phoebis_sennae","Richterago_arenaria",0
2,0.05,0,NA,"Unidentified_Lepidoptera_sp._7","Richterago_arenaria",0
2,0.05,0,NA,"Xylocopa_sp._1","Richterago_arenaria",0
2,0.05,0,NA,"Xylocopa_sp._5","Richterago_arenaria",0
2,0.05,0,NA,"Campylopterus_largipennis","Richterago_arenaria",0
2,0.05,0,NA,"Cephalotes_pusillus","Richterago_arenaria",0
2,0.05,0,NA,"Heliactin_bilophus","Richterago_arenaria",0
2,0.05,0,NA,"Melipona_sp._1","Richterago_arenaria",0
2,0.05,0,NA,"Ceratina_(Crewella)_asuncionis","Richterago_arenaria",0
2,0.05,0,NA,"Campsomeris_sp._1","Richterago_arenaria",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._1","Richterago_arenaria",0
2,0.05,0,NA,"Xylocopa_big","Richterago_arenaria",0
2,0.05,0,NA,"Brachygastra_lecheguana","Richterago_arenaria",0
2,0.05,0,NA,"Nitidulidae_sp._2","Richterago_arenaria",0
2,0.05,0,NA,"Polybia_ignobilis","Richterago_arenaria",0
2,0.05,0,NA,"Madarini_sp._2","Richterago_arenaria",0
2,0.05,0,NA,"Trigona_spinipes","Richterago_arenaria",0
2,0.05,0,NA,"Alticini_sp._1","Richterago_arenaria",0
2,0.05,0,NA,"Deopalpus_sp.","Richterago_arenaria",0
2,0.05,0,NA,"Elateridae_sp._1","Richterago_arenaria",0
2,0.05,0,NA,"Eumolpini_sp._4","Richterago_arenaria",0
2,0.05,0,NA,"Lepidoptera_(microlepidoptera)","Richterago_arenaria",0
2,0.05,0,NA,"Madopterini_sp.","Richterago_arenaria",0
2,0.05,0,NA,"Myzinum_sp.","Richterago_arenaria",0
2,0.05,0,NA,"Neodexiopsis_sp.","Richterago_arenaria",0
2,0.05,0,NA,"Nitidulidae_sp._1","Richterago_arenaria",0
2,0.05,0,NA,"Palpada_sp.","Richterago_arenaria",0
2,0.05,0,NA,"Plecia_sp.","Richterago_arenaria",0
2,0.05,0,NA,"Pteromalidae_sp._1","Richterago_arenaria",0
2,0.05,0,NA,"Sciara_sp.","Richterago_arenaria",0
2,0.05,0,NA,"Sibinia_sp.","Richterago_arenaria",0
2,0.05,1,NA,"Megachile_(Moureapis)_cf_anthidioides","Richterago_arenaria",0
2,0.05,0,NA,"Hesperiinae_sp.","Richterago_arenaria",0
2,0.05,0,NA,"Augochloropsis_sp._3","Richterago_arenaria",0
2,0.05,0,NA,"Toxophorinae_sp._2","Richterago_arenaria",0
2,0.05,0,NA,"Aellopos_sp.","Richterago_arenaria",0
2,0.05,0,NA,"Papilionidae_sp.","Richterago_arenaria",0
2,0.05,0,NA,"Protomydas_sp.","Richterago_arenaria",0
2,0.05,3,NA,"Apis_mellifera","Rynchospora_consanguinea",0
2,0.05,0,NA,"Bombus_pauloensis","Rynchospora_consanguinea",0
2,0.05,0,NA,"Camponotus_crassus","Rynchospora_consanguinea",0
2,0.05,0,NA,"Eullaema_nigrita","Rynchospora_consanguinea",0
2,0.05,2,NA,"Megachile_(Pseudocentron)_sp._2","Rynchospora_consanguinea",0
2,0.05,0,NA,"Satyrinae_sp.","Rynchospora_consanguinea",0
2,0.05,0,NA,"Tetrapedia_sp._2","Rynchospora_consanguinea",0
2,0.05,0,NA,"Xylocopa_sp._2","Rynchospora_consanguinea",0
2,0.05,0,NA,"Dialictus_(Chloralictus)_sp._1","Rynchospora_consanguinea",0
2,0.05,0,NA,"Exomalopsis_sp._1","Rynchospora_consanguinea",0
2,0.05,0,NA,"Tapinotaspidini_sp._1","Rynchospora_consanguinea",0
2,0.05,0,NA,"Chlorostilbon_lucidus","Rynchospora_consanguinea",0
2,0.05,0,NA,"Anthidini_sp.","Rynchospora_consanguinea",0
2,0.05,0,NA,"Centris_(Hemisielaa)_tarsata","Rynchospora_consanguinea",0
2,0.05,0,NA,"Ceratina_(Crewella)_sp._2","Rynchospora_consanguinea",0
2,0.05,0,NA,"Chilicola_(Prosopoides)_sp.","Rynchospora_consanguinea",0
2,0.05,0,NA,"Diptera_sp._2","Rynchospora_consanguinea",0
2,0.05,0,NA,"Megachile_cf_(Dactylomegachile)_sp.","Rynchospora_consanguinea",0
2,0.05,0,NA,"Megachile_sp.","Rynchospora_consanguinea",0
2,0.05,0,NA,"Phoebis_sennae","Rynchospora_consanguinea",0
2,0.05,0,NA,"Unidentified_Lepidoptera_sp._7","Rynchospora_consanguinea",0
2,0.05,0,NA,"Xylocopa_sp._1","Rynchospora_consanguinea",0
2,0.05,0,NA,"Xylocopa_sp._5","Rynchospora_consanguinea",0
2,0.05,0,NA,"Cephalotes_pusillus","Rynchospora_consanguinea",0
2,0.05,0,NA,"Colibri_serrirostris","Rynchospora_consanguinea",0
2,0.05,0,NA,"Heliactin_bilophus","Rynchospora_consanguinea",0
2,0.05,0,NA,"Melipona_sp._1","Rynchospora_consanguinea",0
2,0.05,0,NA,"Vanessa_sp.","Rynchospora_consanguinea",0
2,0.05,0,NA,"Ceratina_(Crewella)_asuncionis","Rynchospora_consanguinea",0
2,0.05,0,NA,"Campsomeris_sp._1","Rynchospora_consanguinea",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._1","Rynchospora_consanguinea",0
2,0.05,0,NA,"Xylocopa_big","Rynchospora_consanguinea",0
2,0.05,0,NA,"Brachygastra_lecheguana","Rynchospora_consanguinea",0
2,0.05,0,NA,"Polybia_ignobilis","Rynchospora_consanguinea",0
2,0.05,0,NA,"Madarini_sp._2","Rynchospora_consanguinea",0
2,0.05,0,NA,"Trigona_spinipes","Rynchospora_consanguinea",0
2,0.05,0,NA,"Alticini_sp._2","Rynchospora_consanguinea",0
2,0.05,0,NA,"Cauliognathini_sp._1","Rynchospora_consanguinea",0
2,0.05,0,NA,"Cauliognathus_sp._2","Rynchospora_consanguinea",0
2,0.05,0,NA,"Cerambycidae_sp.","Rynchospora_consanguinea",0
2,0.05,0,NA,"Elateridae_sp._1","Rynchospora_consanguinea",0
2,0.05,0,NA,"Eumolpini_sp._4","Rynchospora_consanguinea",0
2,0.05,0,NA,"Lepidoptera_(microlepidoptera)","Rynchospora_consanguinea",0
2,0.05,0,NA,"Madopterini_sp.","Rynchospora_consanguinea",0
2,0.05,0,NA,"Myzinum_sp.","Rynchospora_consanguinea",0
2,0.05,0,NA,"Neodexiopsis_sp.","Rynchospora_consanguinea",0
2,0.05,0,NA,"Nitidulidae_sp._1","Rynchospora_consanguinea",0
2,0.05,0,NA,"Palpada_sp.","Rynchospora_consanguinea",0
2,0.05,0,NA,"Plecia_sp.","Rynchospora_consanguinea",0
2,0.05,0,NA,"Sciara_sp.","Rynchospora_consanguinea",0
2,0.05,0,NA,"Sibinia_sp.","Rynchospora_consanguinea",0
2,0.05,0,NA,"Trichodes_sp.","Rynchospora_consanguinea",0
2,0.05,0,NA,"Eupetomena_macroura","Rynchospora_consanguinea",0
2,0.05,0,NA,"Augochloropsis_sp._3","Rynchospora_consanguinea",0
2,0.05,0,NA,"Toxophorinae_sp._2","Rynchospora_consanguinea",0
2,0.05,0,NA,"Aellopos_sp.","Rynchospora_consanguinea",0
2,0.05,0,NA,"Papilionidae_sp.","Rynchospora_consanguinea",0
2,0.05,0,NA,"Augochloropsis_sp._1","Sabicea_brasiliensis",0
2,0.05,0,NA,"Bombus_pauloensis","Sabicea_brasiliensis",0
2,0.05,1,NA,"Eullaema_nigrita","Sabicea_brasiliensis",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._2","Sabicea_brasiliensis",0
2,0.05,0,NA,"Pseudagapostemon_sp._1","Sabicea_brasiliensis",0
2,0.05,0,NA,"Satyrinae_sp.","Sabicea_brasiliensis",0
2,0.05,0,NA,"Tetrapedia_sp._2","Sabicea_brasiliensis",0
2,0.05,0,NA,"Xylocopa_sp._2","Sabicea_brasiliensis",0
2,0.05,0,NA,"Dialictus_(Chloralictus)_sp._1","Sabicea_brasiliensis",0
2,0.05,0,NA,"Exomalopsis_sp._1","Sabicea_brasiliensis",0
2,0.05,0,NA,"Tapinotaspidini_sp._1","Sabicea_brasiliensis",0
2,0.05,0,NA,"Chlorostilbon_lucidus","Sabicea_brasiliensis",0
2,0.05,0,NA,"Anthidini_sp.","Sabicea_brasiliensis",0
2,0.05,0,NA,"Augochlora_(Oxystoglossella)_sp._2","Sabicea_brasiliensis",0
2,0.05,0,NA,"Centris_(Hemisielaa)_tarsata","Sabicea_brasiliensis",0
2,0.05,0,NA,"Chilicola_(Prosopoides)_sp.","Sabicea_brasiliensis",0
2,0.05,0,NA,"Coelioxys_sp.","Sabicea_brasiliensis",0
2,0.05,0,NA,"Diptera_sp._2","Sabicea_brasiliensis",0
2,0.05,0,NA,"Megachile_cf_(Dactylomegachile)_sp.","Sabicea_brasiliensis",0
2,0.05,0,NA,"Megachile_sp.","Sabicea_brasiliensis",0
2,0.05,0,NA,"Phoebis_sennae","Sabicea_brasiliensis",0
2,0.05,0,NA,"Unidentified_Lepidoptera_sp._7","Sabicea_brasiliensis",0
2,0.05,0,NA,"Xylocopa_sp._1","Sabicea_brasiliensis",0
2,0.05,0,NA,"Xylocopa_sp._5","Sabicea_brasiliensis",0
2,0.05,0,NA,"Campylopterus_largipennis","Sabicea_brasiliensis",0
2,0.05,0,NA,"Cephalotes_pusillus","Sabicea_brasiliensis",0
2,0.05,0,NA,"Colibri_serrirostris","Sabicea_brasiliensis",0
2,0.05,0,NA,"Heliactin_bilophus","Sabicea_brasiliensis",0
2,0.05,0,NA,"Melipona_sp._1","Sabicea_brasiliensis",0
2,0.05,0,NA,"Vanessa_sp.","Sabicea_brasiliensis",0
2,0.05,0,NA,"Ceratina_(Crewella)_asuncionis","Sabicea_brasiliensis",0
2,0.05,0,NA,"Campsomeris_sp._1","Sabicea_brasiliensis",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._1","Sabicea_brasiliensis",0
2,0.05,0,NA,"Xylocopa_big","Sabicea_brasiliensis",0
2,0.05,0,NA,"Polybia_ignobilis","Sabicea_brasiliensis",0
2,0.05,0,NA,"Madarini_sp._2","Sabicea_brasiliensis",0
2,0.05,0,NA,"Trigona_spinipes","Sabicea_brasiliensis",0
2,0.05,0,NA,"Alticini_sp._1","Sabicea_brasiliensis",0
2,0.05,0,NA,"Alticini_sp._2","Sabicea_brasiliensis",0
2,0.05,0,NA,"Cauliognathini_sp._1","Sabicea_brasiliensis",0
2,0.05,0,NA,"Cauliognathus_sp._2","Sabicea_brasiliensis",0
2,0.05,0,NA,"Deopalpus_sp.","Sabicea_brasiliensis",0
2,0.05,0,NA,"Eumolpini_sp._4","Sabicea_brasiliensis",0
2,0.05,0,NA,"Lepidoptera_(microlepidoptera)","Sabicea_brasiliensis",0
2,0.05,0,NA,"Madopterini_sp.","Sabicea_brasiliensis",0
2,0.05,0,NA,"Myzinum_sp.","Sabicea_brasiliensis",0
2,0.05,0,NA,"Neodexiopsis_sp.","Sabicea_brasiliensis",0
2,0.05,0,NA,"Nitidulidae_sp._1","Sabicea_brasiliensis",0
2,0.05,0,NA,"Palpada_sp.","Sabicea_brasiliensis",0
2,0.05,0,NA,"Plecia_sp.","Sabicea_brasiliensis",0
2,0.05,0,NA,"Pteromalidae_sp._1","Sabicea_brasiliensis",0
2,0.05,0,NA,"Sibinia_sp.","Sabicea_brasiliensis",0
2,0.05,0,NA,"Megachile_(Moureapis)_cf_anthidioides","Sabicea_brasiliensis",0
2,0.05,0,NA,"Hesperiinae_sp.","Sabicea_brasiliensis",0
2,0.05,0,NA,"Augochloropsis_sp._3","Sabicea_brasiliensis",0
2,0.05,0,NA,"Toxophorinae_sp._2","Sabicea_brasiliensis",0
2,0.05,0,NA,"Aellopos_sp.","Sabicea_brasiliensis",0
2,0.05,0,NA,"Papilionidae_sp.","Sabicea_brasiliensis",0
2,0.05,0,NA,"Apis_mellifera","Solanum_sp.",0
2,0.05,0,NA,"Bombus_pauloensis","Solanum_sp.",0
2,0.05,0,NA,"Camponotus_crassus","Solanum_sp.",0
2,0.05,0,NA,"Eullaema_nigrita","Solanum_sp.",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._2","Solanum_sp.",0
2,0.05,0,NA,"Satyrinae_sp.","Solanum_sp.",0
2,0.05,0,NA,"Xylocopa_sp._2","Solanum_sp.",0
2,0.05,0,NA,"Dialictus_(Chloralictus)_sp._1","Solanum_sp.",0
2,0.05,0,NA,"Exomalopsis_sp._1","Solanum_sp.",0
2,0.05,0,NA,"Tapinotaspidini_sp._1","Solanum_sp.",0
2,0.05,0,NA,"Chlorostilbon_lucidus","Solanum_sp.",0
2,0.05,0,NA,"Anthidini_sp.","Solanum_sp.",0
2,0.05,0,NA,"Ceratina_(Crewella)_sp._2","Solanum_sp.",0
2,0.05,0,NA,"Coelioxys_sp.","Solanum_sp.",0
2,0.05,0,NA,"Diptera_sp._2","Solanum_sp.",0
2,0.05,0,NA,"Megachile_cf_(Dactylomegachile)_sp.","Solanum_sp.",0
2,0.05,0,NA,"Megachile_sp.","Solanum_sp.",0
2,0.05,0,NA,"Phoebis_sennae","Solanum_sp.",0
2,0.05,0,NA,"Unidentified_Lepidoptera_sp._7","Solanum_sp.",0
2,0.05,0,NA,"Xylocopa_sp._5","Solanum_sp.",0
2,0.05,0,NA,"Cephalotes_pusillus","Solanum_sp.",0
2,0.05,0,NA,"Colibri_serrirostris","Solanum_sp.",0
2,0.05,0,NA,"Melipona_sp._1","Solanum_sp.",0
2,0.05,0,NA,"Vanessa_sp.","Solanum_sp.",0
2,0.05,0,NA,"Ceratina_(Crewella)_asuncionis","Solanum_sp.",0
2,0.05,0,NA,"Campsomeris_sp._1","Solanum_sp.",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._1","Solanum_sp.",0
2,0.05,0,NA,"Xylocopa_big","Solanum_sp.",0
2,0.05,0,NA,"Brachygastra_lecheguana","Solanum_sp.",0
2,0.05,0,NA,"Nitidulidae_sp._2","Solanum_sp.",0
2,0.05,0,NA,"Polybia_ignobilis","Solanum_sp.",0
2,0.05,0,NA,"Madarini_sp._2","Solanum_sp.",0
2,0.05,0,NA,"Trigona_spinipes","Solanum_sp.",0
2,0.05,0,NA,"Alticini_sp._1","Solanum_sp.",0
2,0.05,0,NA,"Alticini_sp._2","Solanum_sp.",0
2,0.05,0,NA,"Cauliognathini_sp._1","Solanum_sp.",0
2,0.05,0,NA,"Cerambycidae_sp.","Solanum_sp.",0
2,0.05,0,NA,"Deopalpus_sp.","Solanum_sp.",0
2,0.05,0,NA,"Elateridae_sp._1","Solanum_sp.",0
2,0.05,0,NA,"Eumolpini_sp._4","Solanum_sp.",0
2,0.05,0,NA,"Lepidoptera_(microlepidoptera)","Solanum_sp.",0
2,0.05,0,NA,"Madopterini_sp.","Solanum_sp.",0
2,0.05,0,NA,"Myzinum_sp.","Solanum_sp.",0
2,0.05,0,NA,"Neodexiopsis_sp.","Solanum_sp.",0
2,0.05,0,NA,"Nitidulidae_sp._1","Solanum_sp.",0
2,0.05,0,NA,"Palpada_sp.","Solanum_sp.",0
2,0.05,0,NA,"Plecia_sp.","Solanum_sp.",0
2,0.05,0,NA,"Sciara_sp.","Solanum_sp.",0
2,0.05,0,NA,"Sibinia_sp.","Solanum_sp.",0
2,0.05,0,NA,"Trichodes_sp.","Solanum_sp.",0
2,0.05,0,NA,"Eupetomena_macroura","Solanum_sp.",0
2,0.05,0,NA,"Megachile_(Moureapis)_cf_anthidioides","Solanum_sp.",0
2,0.05,0,NA,"Hesperiinae_sp.","Solanum_sp.",0
2,0.05,0,NA,"Augochloropsis_sp._3","Solanum_sp.",0
2,0.05,0,NA,"Toxophorinae_sp._2","Solanum_sp.",0
2,0.05,0,NA,"Papilionidae_sp.","Solanum_sp.",0
2,0.05,0,NA,"Protomydas_sp.","Solanum_sp.",0
2,0.05,0,NA,"Apis_mellifera","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Augochloropsis_sp._1","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Bombus_pauloensis","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Camponotus_crassus","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._2","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Pseudagapostemon_sp._1","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Satyrinae_sp.","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Tetrapedia_sp._2","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Xylocopa_sp._2","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Exomalopsis_sp._1","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Tapinotaspidini_sp._1","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Chlorostilbon_lucidus","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Anthidini_sp.","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Augochlora_(Oxystoglossella)_sp._2","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Centris_(Hemisielaa)_tarsata","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Ceratina_(Crewella)_sp._2","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Chilicola_(Prosopoides)_sp.","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Megachile_cf_(Dactylomegachile)_sp.","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Megachile_sp.","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Unidentified_Lepidoptera_sp._7","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Xylocopa_sp._1","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Campylopterus_largipennis","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Cephalotes_pusillus","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Colibri_serrirostris","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Heliactin_bilophus","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Melipona_sp._1","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Vanessa_sp.","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Ceratina_(Crewella)_asuncionis","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Campsomeris_sp._1","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._1","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Xylocopa_big","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Brachygastra_lecheguana","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Nitidulidae_sp._2","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Polybia_ignobilis","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Madarini_sp._2","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Trigona_spinipes","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Alticini_sp._1","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Alticini_sp._2","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Cauliognathini_sp._1","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Cauliognathus_sp._2","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Cerambycidae_sp.","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Deopalpus_sp.","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Elateridae_sp._1","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Eumolpini_sp._4","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Lepidoptera_(microlepidoptera)","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Myzinum_sp.","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Neodexiopsis_sp.","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Nitidulidae_sp._1","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Palpada_sp.","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Plecia_sp.","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Pteromalidae_sp._1","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Sciara_sp.","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Sibinia_sp.","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Trichodes_sp.","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Eupetomena_macroura","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Megachile_(Moureapis)_cf_anthidioides","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Hesperiinae_sp.","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Toxophorinae_sp._2","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Papilionidae_sp.","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Protomydas_sp.","Stachytarpheta_confertifolia",0
2,0.05,0,NA,"Apis_mellifera","Stachytarpheta_linearis",0
2,0.05,1,NA,"Augochloropsis_sp._1","Stachytarpheta_linearis",0
2,0.05,0,NA,"Bombus_pauloensis","Stachytarpheta_linearis",0
2,0.05,0,NA,"Camponotus_crassus","Stachytarpheta_linearis",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._2","Stachytarpheta_linearis",0
2,0.05,0,NA,"Pseudagapostemon_sp._1","Stachytarpheta_linearis",0
2,0.05,0,NA,"Satyrinae_sp.","Stachytarpheta_linearis",0
2,0.05,0,NA,"Tetrapedia_sp._2","Stachytarpheta_linearis",0
2,0.05,0,NA,"Xylocopa_sp._2","Stachytarpheta_linearis",0
2,0.05,0,NA,"Exomalopsis_sp._1","Stachytarpheta_linearis",0
2,0.05,0,NA,"Tapinotaspidini_sp._1","Stachytarpheta_linearis",0
2,0.05,0,NA,"Chlorostilbon_lucidus","Stachytarpheta_linearis",0
2,0.05,0,NA,"Augochlora_(Oxystoglossella)_sp._2","Stachytarpheta_linearis",0
2,0.05,0,NA,"Centris_(Hemisielaa)_tarsata","Stachytarpheta_linearis",0
2,0.05,0,NA,"Ceratina_(Crewella)_sp._2","Stachytarpheta_linearis",0
2,0.05,0,NA,"Coelioxys_sp.","Stachytarpheta_linearis",0
2,0.05,0,NA,"Diptera_sp._2","Stachytarpheta_linearis",0
2,0.05,0,NA,"Phoebis_sennae","Stachytarpheta_linearis",0
2,0.05,0,NA,"Unidentified_Lepidoptera_sp._7","Stachytarpheta_linearis",0
2,0.05,0,NA,"Campylopterus_largipennis","Stachytarpheta_linearis",0
2,0.05,0,NA,"Cephalotes_pusillus","Stachytarpheta_linearis",0
2,0.05,0,NA,"Heliactin_bilophus","Stachytarpheta_linearis",0
2,0.05,0,NA,"Vanessa_sp.","Stachytarpheta_linearis",0
2,0.05,0,NA,"Ceratina_(Crewella)_asuncionis","Stachytarpheta_linearis",0
2,0.05,0,NA,"Campsomeris_sp._1","Stachytarpheta_linearis",0
2,0.05,0,NA,"Xylocopa_big","Stachytarpheta_linearis",0
2,0.05,0,NA,"Polybia_ignobilis","Stachytarpheta_linearis",0
2,0.05,0,NA,"Madarini_sp._2","Stachytarpheta_linearis",0
2,0.05,0,NA,"Trigona_spinipes","Stachytarpheta_linearis",0
2,0.05,0,NA,"Alticini_sp._1","Stachytarpheta_linearis",0
2,0.05,0,NA,"Cauliognathus_sp._2","Stachytarpheta_linearis",0
2,0.05,0,NA,"Cerambycidae_sp.","Stachytarpheta_linearis",0
2,0.05,0,NA,"Deopalpus_sp.","Stachytarpheta_linearis",0
2,0.05,0,NA,"Elateridae_sp._1","Stachytarpheta_linearis",0
2,0.05,0,NA,"Eumolpini_sp._4","Stachytarpheta_linearis",0
2,0.05,0,NA,"Lepidoptera_(microlepidoptera)","Stachytarpheta_linearis",0
2,0.05,0,NA,"Madopterini_sp.","Stachytarpheta_linearis",0
2,0.05,0,NA,"Myzinum_sp.","Stachytarpheta_linearis",0
2,0.05,0,NA,"Neodexiopsis_sp.","Stachytarpheta_linearis",0
2,0.05,0,NA,"Nitidulidae_sp._1","Stachytarpheta_linearis",0
2,0.05,0,NA,"Palpada_sp.","Stachytarpheta_linearis",0
2,0.05,0,NA,"Pteromalidae_sp._1","Stachytarpheta_linearis",0
2,0.05,0,NA,"Sciara_sp.","Stachytarpheta_linearis",0
2,0.05,0,NA,"Sibinia_sp.","Stachytarpheta_linearis",0
2,0.05,0,NA,"Trichodes_sp.","Stachytarpheta_linearis",0
2,0.05,0,NA,"Eupetomena_macroura","Stachytarpheta_linearis",0
2,0.05,1,NA,"Hesperiinae_sp.","Stachytarpheta_linearis",0
2,0.05,0,NA,"Augochloropsis_sp._3","Stachytarpheta_linearis",0
2,0.05,0,NA,"Toxophorinae_sp._2","Stachytarpheta_linearis",0
2,0.05,0,NA,"Aellopos_sp.","Stachytarpheta_linearis",0
2,0.05,0,NA,"Papilionidae_sp.","Stachytarpheta_linearis",0
2,0.05,0,NA,"Protomydas_sp.","Stachytarpheta_linearis",0
2,0.05,0,NA,"Apis_mellifera","Trigonia_cipoensis",0
2,0.05,0,NA,"Augochloropsis_sp._1","Trigonia_cipoensis",0
2,0.05,0,NA,"Bombus_pauloensis","Trigonia_cipoensis",0
2,0.05,0,NA,"Eullaema_nigrita","Trigonia_cipoensis",0
2,0.05,0,NA,"Megachile_(Pseudocentron)_sp._2","Trigonia_cipoensis",0
2,0.05,0,NA,"Pseudagapostemon_sp._1","Trigonia_cipoensis",0
2,0.05,0,NA,"Satyrinae_sp.","Trigonia_cipoensis",0
2,0.05,0,NA,"Tetrapedia_sp._2","Trigonia_cipoensis",0
