"train_layer","test_layer","threshold","f05","f1","mcc","train_layer_name","test_layer_name","jaccard_pollinators","jaccard_plants","jaccard_edges","distance_km","layer_comparison"
4,4,0.675,0.680298242143701,0.72548800121279,0.0818554940663522,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
4,4,0.7,0.68169238091977,0.723557764994953,0.0915013366779482,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
4,4,0.725,0.673891569595116,0.711276106260681,0.0695320544688324,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
4,4,0.75,0.666097670497289,0.699246939690977,0.05014744174966,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
4,4,0.775,0.668751120624489,0.697761473414334,0.06211168712884,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
4,4,0.8,0.66964250127012,0.690973124934549,0.0759863889937334,"Fuerteventura","Fuerteventura",1,1,1,0,"Single location"
4,5,0.3,0.637128698378629,0.736065345915968,NA,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,5,0.325,0.637128698378629,0.736065345915968,NA,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,5,0.35,0.637128698378629,0.736065345915968,NA,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,5,0.375,0.637128698378629,0.736065345915968,NA,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,5,0.4,0.637128698378629,0.736065345915968,NA,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,5,0.425,0.637128698378629,0.736065345915968,NA,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,5,0.45,0.637128698378629,0.736065345915968,NA,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,5,0.475,0.637128698378629,0.736065345915968,NA,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,5,0.5,0.638038833161263,0.722376512578405,0.0521034915324852,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,5,0.525,0.646439430406316,0.723409365810555,0.099546834445639,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,5,0.55,0.653441696519216,0.724032426291277,0.134707948215945,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,5,0.575,0.660114900825374,0.725993177664446,0.16034908260977,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,5,0.6,0.665649628358187,0.724862729636072,0.181140603822516,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,5,0.625,0.670979973620019,0.726140559175323,0.2023791742271,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,5,0.65,0.676624552517176,0.72645777732522,0.217289775281206,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,5,0.675,0.682327941910902,0.72929814357426,0.234744701135466,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,5,0.7,0.687598184378296,0.731534704726439,0.248552120036404,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,5,0.725,0.69796149046669,0.737715446624816,0.275303261318918,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,5,0.75,0.695758474194989,0.732201524254865,0.26728845253451,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,5,0.775,0.694368144738982,0.726470477062302,0.264332706675386,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,5,0.8,0.693319670108889,0.71822189197449,0.257454529862033,"Fuerteventura","Western Sahara",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
4,6,0.3,0.678975641992353,0.770627284723019,NA,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,6,0.325,0.678975641992353,0.770627284723019,NA,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,6,0.35,0.678975641992353,0.770627284723019,NA,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,6,0.375,0.678975641992353,0.770627284723019,NA,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,6,0.4,0.678975641992353,0.770627284723019,NA,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,6,0.425,0.678975641992353,0.770627284723019,NA,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,6,0.45,0.678975641992353,0.770627284723019,NA,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,6,0.475,0.678975641992353,0.770627284723019,NA,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,6,0.5,0.684397541397727,0.755538900654146,0.0956268271749221,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,6,0.525,0.685897937014908,0.755893024244235,0.103496460714281,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,6,0.55,0.684956680266319,0.753577315685118,0.100451268557948,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,6,0.575,0.68438062192069,0.752247079829021,0.0987582663385211,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,6,0.6,0.680361513175111,0.744811273704508,0.0827943105340469,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,6,0.625,0.680919427113315,0.738979057664934,0.0888519494517388,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,6,0.65,0.68210427873734,0.734821024934139,0.100285536692066,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,6,0.675,0.685881584132283,0.733569818914023,0.12125932303572,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,6,0.7,0.68681308976116,0.728064598961973,0.135219421497191,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,6,0.725,0.685179818809833,0.717413476782121,0.139632175966474,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,6,0.75,0.681049196349575,0.707080584529308,0.134141854658117,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,6,0.775,0.676592419586461,0.698452784450853,0.126592031811187,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,6,0.8,0.679193173503091,0.697949112386681,0.137088971854594,"Fuerteventura","El Hierro",0.0891089108910891,0.111111111111111,0.00558659217877095,455.676643375,"Added location"
4,7,0.3,0.654098221977339,0.751015806076989,NA,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
4,7,0.325,0.654098221977339,0.751015806076989,NA,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
4,7,0.35,0.654098221977339,0.751015806076989,NA,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
4,7,0.375,0.654098221977339,0.751015806076989,NA,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
4,7,0.4,0.654098221977339,0.751015806076989,NA,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
4,7,0.425,0.654098221977339,0.751015806076989,NA,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
4,7,0.45,0.654098221977339,0.751015806076989,NA,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
4,7,0.475,0.654098221977339,0.751015806076989,NA,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
4,7,0.5,0.656134872861166,0.741431885807644,0.0582282817072384,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
4,7,0.525,0.663010536861101,0.744910684663846,0.102117626093636,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
4,7,0.55,0.667511727685105,0.745428173109465,0.130877788139254,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
4,7,0.575,0.673068461899427,0.745071085849198,0.155457853082622,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
4,7,0.6,0.675071525442091,0.738851992085835,0.16345310228227,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
4,7,0.625,0.673730770284237,0.731264522743922,0.15645422567045,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
4,7,0.65,0.671389504787429,0.719618661118478,0.152684561961524,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
4,7,0.675,0.666666680488741,0.706980815590239,0.138075084659991,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
4,7,0.7,0.664824186781055,0.695924743702225,0.138918626545112,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
4,7,0.725,0.663278700507898,0.68449258584984,0.1391781590592,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
4,7,0.75,0.668111727364762,0.679275041925259,0.158859030013836,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
4,7,0.775,0.681238557760373,0.682300748276497,0.195305469515979,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
4,7,0.8,0.686078679152097,0.678027322000538,0.211566640807392,"Fuerteventura","La Gomera",0.161290322580645,0.263157894736842,0.0452261306532663,376.892630125,"Added location"
5,1,0.3,0.64109472035477,0.740193595848303,NA,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,1,0.325,0.64109472035477,0.740193595848303,NA,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,1,0.35,0.64109472035477,0.740193595848303,NA,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,1,0.375,0.64109472035477,0.740193595848303,NA,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,1,0.4,0.64109472035477,0.740193595848303,NA,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,1,0.425,0.64109472035477,0.740193595848303,NA,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,1,0.45,0.64109472035477,0.740193595848303,NA,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,1,0.475,0.64109472035477,0.740193595848303,NA,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,1,0.5,0.642179855574238,0.731819725373096,0.0461627952769635,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,1,0.525,0.651979001074234,0.737056169623944,0.109301675661677,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,1,0.55,0.659066784644429,0.738613635304585,0.14621480769327,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,1,0.575,0.668586923856611,0.740009682422407,0.185050897364852,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,1,0.6,0.673988066933575,0.737305023685514,0.202569915088106,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,1,0.625,0.6768901408271,0.734548848605621,0.210956175827472,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,1,0.65,0.686212737539162,0.737236178350861,0.240630713458093,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,1,0.675,0.689604861156675,0.732991017817094,0.24887285124862,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,1,0.7,0.695767856298776,0.728672938481339,0.263988136113921,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,1,0.725,0.688473357258062,0.709749393198181,0.243998354557225,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,1,0.75,0.686203664163735,0.696461223892425,0.23935454088267,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,1,0.775,0.678353995454146,0.672865674665944,0.223273651626205,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,1,0.8,0.66696047841921,0.649908810288376,0.204102128220878,"Western Sahara","Tenerife Teno",0.043859649122807,0.192307692307692,0.00843881856540084,389.094179225,"Added location"
5,2,0.3,0.676332235135546,0.768902101912479,NA,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,2,0.325,0.676332235135546,0.768902101912479,NA,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,2,0.35,0.676332235135546,0.768902101912479,NA,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,2,0.375,0.676332235135546,0.768902101912479,NA,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,2,0.4,0.676332235135546,0.768902101912479,NA,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,2,0.425,0.676332235135546,0.768902101912479,NA,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,2,0.45,0.676332235135546,0.768902101912479,NA,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,2,0.475,0.676332235135546,0.768902101912479,NA,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,2,0.5,0.679229793151682,0.761265584178701,0.0679921121918782,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,2,0.525,0.67297551729271,0.743331571492441,0.0458552370449511,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,2,0.55,0.679013552929843,0.73940127164609,0.0845487982938103,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,2,0.575,0.679173117234811,0.729737755333722,0.0950377272636355,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,2,0.6,0.68186657375617,0.726104485559872,0.109483928251898,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,2,0.625,0.683592809563944,0.722464016689862,0.121050378219838,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,2,0.65,0.684963771629779,0.720789076651373,0.128153191566952,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,2,0.675,0.686167452193483,0.717554763279254,0.132782692542668,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,2,0.7,0.683085270684156,0.704559008687277,0.128882616962165,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,2,0.725,0.671014083405581,0.67392476443841,0.111886595264621,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,2,0.75,0.668420760690372,0.655404634379975,0.122093398011101,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,2,0.775,0.670848238877455,0.64692892280365,0.1393820020594,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,2,0.8,0.669712241059262,0.634805192340361,0.147701200949621,"Western Sahara","Tenerife South",0.0491803278688525,0.272727272727273,0.00411522633744856,339.3817762,"Added location"
5,3,0.3,0.666601515675555,0.761071298103053,NA,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,3,0.325,0.666601515675555,0.761071298103053,NA,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,3,0.35,0.666601515675555,0.761071298103053,NA,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,3,0.375,0.666601515675555,0.761071298103053,NA,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,3,0.4,0.666601515675555,0.761071298103053,NA,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,3,0.425,0.666601515675555,0.761071298103053,NA,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,3,0.45,0.666601515675555,0.761071298103053,NA,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,3,0.475,0.666601515675555,0.761071298103053,NA,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,3,0.5,0.66991058448507,0.751622104540458,0.0725358950557078,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,3,0.525,0.67550975164356,0.751858636072048,0.103624967240673,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,3,0.55,0.682697237483069,0.753254223105551,0.139202809433679,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,3,0.575,0.681619999238341,0.744602659582856,0.136472196062117,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,3,0.6,0.679485295826191,0.734332257902426,0.131823664526297,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,3,0.625,0.677684186591021,0.722535339997705,0.129627572089167,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,3,0.65,0.671464074561344,0.70297859043199,0.121392524491959,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,3,0.675,0.667565594706838,0.687379259981954,0.113565205468845,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,3,0.7,0.667419448288743,0.676702129899076,0.125584781282851,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,3,0.725,0.671951875098688,0.670607730826628,0.14540554188346,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,3,0.75,0.675949537466494,0.664898273030195,0.163267660102808,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,3,0.775,0.676892743833275,0.658147060336246,0.170798915191824,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,3,0.8,0.674244174279283,0.64763647234751,0.170458124236727,"Western Sahara","Gran Canaria",0.0377358490566038,0.263157894736842,0.014218009478673,244.280590775,"Added location"
5,4,0.3,0.679924673567057,0.771305358033852,NA,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,4,0.325,0.679924673567057,0.771305358033852,NA,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,4,0.35,0.679924673567057,0.771305358033852,NA,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,4,0.375,0.679924673567057,0.771305358033852,NA,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,4,0.4,0.679924673567057,0.771305358033852,NA,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,4,0.425,0.679924673567057,0.771305358033852,NA,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,4,0.45,0.679924673567057,0.771305358033852,NA,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,4,0.475,0.679924673567057,0.771305358033852,NA,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,4,0.5,0.68559243474876,0.757970302147133,0.095746680833702,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,4,0.525,0.68523112741331,0.752336270675378,0.0980874759572409,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,4,0.55,0.6877528182705,0.752650911492434,0.110445090418491,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,4,0.575,0.693000462616746,0.754608846575206,0.137518958895383,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,4,0.6,0.696492611159646,0.754970849471626,0.151898468383815,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,4,0.625,0.699329555319375,0.754292407306742,0.168408764727067,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,4,0.65,0.69982942196231,0.753207635724394,0.1713733688927,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,4,0.675,0.701736559339211,0.752883506236872,0.175044960649933,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,4,0.7,0.702470459741387,0.752243452754837,0.17763317821697,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,4,0.725,0.707456310121783,0.75530343502152,0.196789437400944,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,4,0.75,0.711843278784576,0.757104807843095,0.213459966853221,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,4,0.775,0.706858076006099,0.748449276870545,0.19975386229802,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,4,0.8,0.700420505540879,0.735168838412846,0.185226904266812,"Western Sahara","Fuerteventura",0.0841121495327103,0.4,0.0423280423280423,305.24884735,"Added location"
5,5,0.3,0.62758791750747,0.728122442099042,NA,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,5,0.325,0.62758791750747,0.728122442099042,NA,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,5,0.35,0.62758791750747,0.728122442099042,NA,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,5,0.375,0.62758791750747,0.728122442099042,NA,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,5,0.4,0.62758791750747,0.728122442099042,NA,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,5,0.425,0.62758791750747,0.728122442099042,NA,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,5,0.45,0.62758791750747,0.728122442099042,NA,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,5,0.475,0.62758791750747,0.728122442099042,NA,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,5,0.5,0.62783994778154,0.71399513048714,0.0457244517953625,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,5,0.525,0.631339111443903,0.711068187485455,0.0708355161402519,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,5,0.55,0.635337921177569,0.709143997737182,0.0959971239784435,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,5,0.575,0.640590756918484,0.709469858327776,0.121337240913607,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,5,0.6,0.640007374037552,0.703934366907893,0.124703098599459,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,5,0.625,0.641423539160534,0.697423381291225,0.132451171406262,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,5,0.65,0.639744098230948,0.686498970375929,0.132072761859661,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,5,0.675,0.639144230491955,0.678483979934911,0.134042851877069,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,5,0.7,0.635245013790124,0.668400397801173,0.124606579940555,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,5,0.725,0.636947811060153,0.660117588970713,0.132135339180918,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,5,0.75,0.638968148213794,0.654097865533391,0.142940797825484,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,5,0.775,0.630191015305667,0.637186183035978,0.124915208818551,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,5,0.8,0.618363732557087,0.613809392290238,0.104300104657651,"Western Sahara","Western Sahara",1,1,1,0,"Single location"
5,6,0.3,0.671449121850644,0.7645297054694,NA,"Western Sahara","El Hierro",0.0178571428571429,0.0952380952380952,0,437.371016375,"Added location"
5,6,0.325,0.671449121850644,0.7645297054694,NA,"Western Sahara","El Hierro",0.0178571428571429,0.0952380952380952,0,437.371016375,"Added location"
